kind,trial,index,metric,value
sample,2,2,sequential_runtime_create_ms,0.103
sample,2,2,idle_process_rss_delta_kib,0
sample,2,2,idle_rss_delta_per_session_kib,0.000
sample,2,2,concurrent_runtime_create_wall_ms,0.111
sample,2,2,concurrent_idle_process_rss_delta_kib,0
sample,3,2,sequential_runtime_create_ms,0.083
sample,3,2,idle_process_rss_delta_kib,0
sample,3,2,idle_rss_delta_per_session_kib,0.000
sample,3,2,concurrent_runtime_create_wall_ms,0.086
sample,3,2,concurrent_idle_process_rss_delta_kib,0
sample,4,2,sequential_runtime_create_ms,0.083
sample,4,2,idle_process_rss_delta_kib,0
sample,4,2,idle_rss_delta_per_session_kib,0.000
sample,4,2,concurrent_runtime_create_wall_ms,0.088
sample,4,2,concurrent_idle_process_rss_delta_kib,0
sample,0,4,sequential_runtime_create_ms,0.186
sample,0,4,idle_process_rss_delta_kib,12
sample,0,4,idle_rss_delta_per_session_kib,3.000
sample,0,4,concurrent_runtime_create_wall_ms,0.179
sample,0,4,concurrent_idle_process_rss_delta_kib,4
sample,1,4,sequential_runtime_create_ms,0.173
sample,1,4,idle_process_rss_delta_kib,0
sample,1,4,idle_rss_delta_per_session_kib,0.000
sample,1,4,concurrent_runtime_create_wall_ms,0.191
sample,1,4,concurrent_idle_process_rss_delta_kib,0
sample,2,4,sequential_runtime_create_ms,0.178
sample,2,4,idle_process_rss_delta_kib,0
sample,2,4,idle_rss_delta_per_session_kib,0.000
sample,2,4,concurrent_runtime_create_wall_ms,0.181
sample,2,4,concurrent_idle_process_rss_delta_kib,0
sample,3,4,sequential_runtime_create_ms,0.203
sample,3,4,idle_process_rss_delta_kib,0
sample,3,4,idle_rss_delta_per_session_kib,0.000
sample,3,4,concurrent_runtime_create_wall_ms,0.203
sample,3,4,concurrent_idle_process_rss_delta_kib,0
sample,4,4,sequential_runtime_create_ms,0.178
sample,4,4,idle_process_rss_delta_kib,0
sample,4,4,idle_rss_delta_per_session_kib,0.000
sample,4,4,concurrent_runtime_create_wall_ms,0.232
sample,4,4,concurrent_idle_process_rss_delta_kib,0
sample,0,8,sequential_runtime_create_ms,0.357
sample,0,8,idle_process_rss_delta_kib,20
sample,0,8,idle_rss_delta_per_session_kib,2.500
sample,0,8,concurrent_runtime_create_wall_ms,0.414
sample,0,8,concurrent_idle_process_rss_delta_kib,4
sample,1,8,sequential_runtime_create_ms,0.412
sample,1,8,idle_process_rss_delta_kib,0
sample,1,8,idle_rss_delta_per_session_kib,0.000
sample,1,8,concurrent_runtime_create_wall_ms,0.407
sample,1,8,concurrent_idle_process_rss_delta_kib,0
sample,2,8,sequential_runtime_create_ms,0.373
sample,2,8,idle_process_rss_delta_kib,0
sample,2,8,idle_rss_delta_per_session_kib,0.000
sample,2,8,concurrent_runtime_create_wall_ms,0.382
sample,2,8,concurrent_idle_process_rss_delta_kib,0
sample,3,8,sequential_runtime_create_ms,0.382
sample,3,8,idle_process_rss_delta_kib,0
sample,3,8,idle_rss_delta_per_session_kib,0.000
sample,3,8,concurrent_runtime_create_wall_ms,0.389
sample,3,8,concurrent_idle_process_rss_delta_kib,0
sample,4,8,sequential_runtime_create_ms,0.373
sample,4,8,idle_process_rss_delta_kib,0
sample,4,8,idle_rss_delta_per_session_kib,0.000
sample,4,8,concurrent_runtime_create_wall_ms,0.380
sample,4,8,concurrent_idle_process_rss_delta_kib,0
sample,0,1,http1_active_connection_rss_delta_kib,2248
latency,0,0,http1_keepalive_ms,41.008791
latency,0,1,http1_keepalive_ms,41.003661
latency,0,2,http1_keepalive_ms,41.877195
latency,0,3,http1_keepalive_ms,41.074172
latency,0,4,http1_keepalive_ms,41.982927
latency,0,5,http1_keepalive_ms,41.991837
latency,0,6,http1_keepalive_ms,41.988287
latency,0,7,http1_keepalive_ms,42.978683
latency,0,8,http1_keepalive_ms,42.002557
latency,0,9,http1_keepalive_ms,41.986158
latency,0,10,http1_keepalive_ms,42.002977
latency,0,11,http1_keepalive_ms,41.973108
latency,0,12,http1_keepalive_ms,40.992671
latency,0,13,http1_keepalive_ms,42.974413
latency,0,14,http1_keepalive_ms,42.001978
latency,0,15,http1_keepalive_ms,41.987097
latency,0,16,http1_keepalive_ms,41.990337
latency,0,17,http1_keepalive_ms,41.004611
latency,0,18,http1_keepalive_ms,41.011531
latency,0,19,http1_keepalive_ms,40.958541
latency,0,20,http1_keepalive_ms,41.000621
latency,0,21,http1_keepalive_ms,41.977357
latency,0,22,http1_keepalive_ms,41.988187
latency,0,23,http1_keepalive_ms,41.984517
latency,0,24,http1_keepalive_ms,41.978877
latency,0,25,http1_keepalive_ms,41.989927
latency,0,26,http1_keepalive_ms,41.987308
latency,0,27,http1_keepalive_ms,41.987907
latency,0,28,http1_keepalive_ms,40.994541
latency,0,29,http1_keepalive_ms,40.993961
latency,0,30,http1_keepalive_ms,40.982460
latency,0,31,http1_keepalive_ms,40.990361
latency,0,32,http1_keepalive_ms,40.987081
latency,0,33,http1_keepalive_ms,40.982541
latency,0,34,http1_keepalive_ms,40.989241
latency,0,35,http1_keepalive_ms,40.995101
latency,0,36,http1_keepalive_ms,40.990831
latency,0,37,http1_keepalive_ms,40.984790
latency,0,38,http1_keepalive_ms,40.983090
latency,0,39,http1_keepalive_ms,40.991241
latency,0,40,http1_keepalive_ms,40.987351
latency,0,41,http1_keepalive_ms,41.000471
latency,0,42,http1_keepalive_ms,41.983457
latency,0,43,http1_keepalive_ms,41.960056
latency,0,44,http1_keepalive_ms,41.984417
latency,0,45,http1_keepalive_ms,41.994997
latency,0,46,http1_keepalive_ms,41.989647
latency,0,47,http1_keepalive_ms,41.984107
latency,0,48,http1_keepalive_ms,43.982270
latency,0,49,http1_keepalive_ms,41.012562
latency,0,50,http1_keepalive_ms,40.993491
latency,0,51,http1_keepalive_ms,40.990061
latency,0,52,http1_keepalive_ms,41.986997
latency,0,53,http1_keepalive_ms,41.971296
latency,0,54,http1_keepalive_ms,41.985787
latency,0,55,http1_keepalive_ms,42.027968
latency,0,56,http1_keepalive_ms,41.950297
latency,0,57,http1_keepalive_ms,41.989477
latency,0,58,http1_keepalive_ms,41.972527
latency,0,59,http1_keepalive_ms,41.987828
latency,0,60,http1_keepalive_ms,41.000201
latency,0,61,http1_keepalive_ms,41.986427
latency,0,62,http1_keepalive_ms,41.976837
latency,0,63,http1_keepalive_ms,41.987157
latency,0,64,http1_keepalive_ms,41.988808
latency,0,65,http1_keepalive_ms,41.997527
latency,0,66,http1_keepalive_ms,41.135164
latency,0,67,http1_keepalive_ms,41.835635
latency,0,68,http1_keepalive_ms,41.982857
latency,0,69,http1_keepalive_ms,41.991648
latency,0,70,http1_keepalive_ms,40.988861
latency,0,71,http1_keepalive_ms,41.989237
latency,0,72,http1_keepalive_ms,41.987837
latency,0,73,http1_keepalive_ms,42.001008
latency,0,74,http1_keepalive_ms,41.994998
latency,0,75,http1_keepalive_ms,41.977087
latency,0,76,http1_keepalive_ms,41.975837
latency,0,77,http1_keepalive_ms,41.983028
latency,0,78,http1_keepalive_ms,41.991707
latency,0,79,http1_keepalive_ms,41.986447
trial,0,80,http1_process_cpu_us,15382
trial,0,80,http1_median_ms,41.978877
trial,0,80,http1_p95_ms,42.002977
trial,0,80,http1_requests_per_second,23.981
trial,0,80,http1_mib_per_second,0.843
sample,1,1,http1_active_connection_rss_delta_kib,0
latency,1,0,http1_keepalive_ms,42.001038
latency,1,1,http1_keepalive_ms,41.969767
latency,1,2,http1_keepalive_ms,41.986608
latency,1,3,http1_keepalive_ms,41.989837
latency,1,4,http1_keepalive_ms,40.988971
latency,1,5,http1_keepalive_ms,41.984237
latency,1,6,http1_keepalive_ms,41.991337
latency,1,7,http1_keepalive_ms,40.993491
latency,1,8,http1_keepalive_ms,41.978277
latency,1,9,http1_keepalive_ms,40.994181
latency,1,10,http1_keepalive_ms,40.977100
latency,1,11,http1_keepalive_ms,42.976044
latency,1,12,http1_keepalive_ms,41.000771
latency,1,13,http1_keepalive_ms,40.988251
latency,1,14,http1_keepalive_ms,40.988751
latency,1,15,http1_keepalive_ms,40.993450
latency,1,16,http1_keepalive_ms,40.982070
latency,1,17,http1_keepalive_ms,40.995181
latency,1,18,http1_keepalive_ms,40.981231
latency,1,19,http1_keepalive_ms,40.988871
latency,1,20,http1_keepalive_ms,40.994101
latency,1,21,http1_keepalive_ms,40.982311
latency,1,22,http1_keepalive_ms,40.986321
latency,1,23,http1_keepalive_ms,40.987341
latency,1,24,http1_keepalive_ms,40.990751
latency,1,25,http1_keepalive_ms,40.996501
latency,1,26,http1_keepalive_ms,40.979261
latency,1,27,http1_keepalive_ms,40.986771
latency,1,28,http1_keepalive_ms,40.999041
latency,1,29,http1_keepalive_ms,40.984471
latency,1,30,http1_keepalive_ms,41.988247
latency,1,31,http1_keepalive_ms,40.992521
latency,1,32,http1_keepalive_ms,41.977647
latency,1,33,http1_keepalive_ms,41.990998
latency,1,34,http1_keepalive_ms,41.988487
latency,1,35,http1_keepalive_ms,41.023082
latency,1,36,http1_keepalive_ms,40.958600
latency,1,37,http1_keepalive_ms,41.977947
latency,1,38,http1_keepalive_ms,41.989087
latency,1,39,http1_keepalive_ms,42.009957
latency,1,40,http1_keepalive_ms,40.974010
latency,1,41,http1_keepalive_ms,42.012858
latency,1,42,http1_keepalive_ms,41.948097
latency,1,43,http1_keepalive_ms,41.977416
latency,1,44,http1_keepalive_ms,40.984431
latency,1,45,http1_keepalive_ms,41.986587
latency,1,46,http1_keepalive_ms,41.986327
latency,1,47,http1_keepalive_ms,40.983581
latency,1,48,http1_keepalive_ms,41.984777
latency,1,49,http1_keepalive_ms,40.995061
latency,1,50,http1_keepalive_ms,40.987051
latency,1,51,http1_keepalive_ms,40.991761
latency,1,52,http1_keepalive_ms,40.979361
latency,1,53,http1_keepalive_ms,40.997041
latency,1,54,http1_keepalive_ms,40.998531
latency,1,55,http1_keepalive_ms,40.966491
latency,1,56,http1_keepalive_ms,41.987107
latency,1,57,http1_keepalive_ms,40.982581
latency,1,58,http1_keepalive_ms,40.995862
latency,1,59,http1_keepalive_ms,40.985041
latency,1,60,http1_keepalive_ms,41.995237
latency,1,61,http1_keepalive_ms,41.974087
latency,1,62,http1_keepalive_ms,40.989061
latency,1,63,http1_keepalive_ms,41.989228
latency,1,64,http1_keepalive_ms,41.986607
latency,1,65,http1_keepalive_ms,41.991268
latency,1,66,http1_keepalive_ms,41.994227
latency,1,67,http1_keepalive_ms,41.977927
latency,1,68,http1_keepalive_ms,41.990958
latency,1,69,http1_keepalive_ms,41.984257
latency,1,70,http1_keepalive_ms,41.979687
latency,1,71,http1_keepalive_ms,41.989917
latency,1,72,http1_keepalive_ms,41.989287
latency,1,73,http1_keepalive_ms,41.993267
latency,1,74,http1_keepalive_ms,41.982387
latency,1,75,http1_keepalive_ms,41.989977
latency,1,76,http1_keepalive_ms,41.987907
latency,1,77,http1_keepalive_ms,41.985957
latency,1,78,http1_keepalive_ms,42.001818
latency,1,79,http1_keepalive_ms,41.981767
trial,1,80,http1_process_cpu_us,16027
trial,1,80,http1_median_ms,41.948097
trial,1,80,http1_p95_ms,42.001038
trial,1,80,http1_requests_per_second,24.082
trial,1,80,http1_mib_per_second,0.847
sample,2,1,http1_active_connection_rss_delta_kib,4
latency,2,0,http1_keepalive_ms,41.998767
latency,2,1,http1_keepalive_ms,42.969244
latency,2,2,http1_keepalive_ms,41.994337
latency,2,3,http1_keepalive_ms,41.989267
latency,2,4,http1_keepalive_ms,41.990747
latency,2,5,http1_keepalive_ms,42.978743
latency,2,6,http1_keepalive_ms,41.003311
latency,2,7,http1_keepalive_ms,41.988977
latency,2,8,http1_keepalive_ms,41.989248
latency,2,9,http1_keepalive_ms,41.992187
latency,2,10,http1_keepalive_ms,41.986957
latency,2,11,http1_keepalive_ms,41.992917
latency,2,12,http1_keepalive_ms,43.976950
latency,2,13,http1_keepalive_ms,42.001697
latency,2,14,http1_keepalive_ms,41.988127
latency,2,15,http1_keepalive_ms,42.978743
latency,2,16,http1_keepalive_ms,42.000607
latency,2,17,http1_keepalive_ms,41.991797
latency,2,18,http1_keepalive_ms,41.989878
latency,2,19,http1_keepalive_ms,41.987127
latency,2,20,http1_keepalive_ms,42.977033
latency,2,21,http1_keepalive_ms,42.000687
latency,2,22,http1_keepalive_ms,41.988667
latency,2,23,http1_keepalive_ms,41.009291
latency,2,24,http1_keepalive_ms,40.980941
latency,2,25,http1_keepalive_ms,41.971167
latency,2,26,http1_keepalive_ms,40.996461
latency,2,27,http1_keepalive_ms,41.988548
latency,2,28,http1_keepalive_ms,42.977143
latency,2,29,http1_keepalive_ms,42.005528
latency,2,30,http1_keepalive_ms,40.985811
latency,2,31,http1_keepalive_ms,41.002181
latency,2,32,http1_keepalive_ms,41.969697
latency,2,33,http1_keepalive_ms,41.997148
latency,2,34,http1_keepalive_ms,41.987957
latency,2,35,http1_keepalive_ms,41.005551
latency,2,36,http1_keepalive_ms,40.984541
latency,2,37,http1_keepalive_ms,41.986808
latency,2,38,http1_keepalive_ms,41.986847
latency,2,39,http1_keepalive_ms,40.991661
latency,2,40,http1_keepalive_ms,42.008328
latency,2,41,http1_keepalive_ms,40.958471
latency,2,42,http1_keepalive_ms,41.020121
latency,2,43,http1_keepalive_ms,40.948360
latency,2,44,http1_keepalive_ms,40.988301
latency,2,45,http1_keepalive_ms,40.987061
latency,2,46,http1_keepalive_ms,40.986651
latency,2,47,http1_keepalive_ms,40.999381
latency,2,48,http1_keepalive_ms,40.977430
latency,2,49,http1_keepalive_ms,44.974806
latency,2,50,http1_keepalive_ms,42.025288
latency,2,51,http1_keepalive_ms,41.957847
latency,2,52,http1_keepalive_ms,41.988637
latency,2,53,http1_keepalive_ms,41.990598
latency,2,54,http1_keepalive_ms,41.989497
latency,2,55,http1_keepalive_ms,41.989577
latency,2,56,http1_keepalive_ms,42.982154
latency,2,57,http1_keepalive_ms,41.998277
latency,2,58,http1_keepalive_ms,41.992547
latency,2,59,http1_keepalive_ms,41.992797
latency,2,60,http1_keepalive_ms,41.983927
latency,2,61,http1_keepalive_ms,42.978743
latency,2,62,http1_keepalive_ms,42.000068
latency,2,63,http1_keepalive_ms,40.992041
latency,2,64,http1_keepalive_ms,40.997571
latency,2,65,http1_keepalive_ms,40.991571
latency,2,66,http1_keepalive_ms,40.985901
latency,2,67,http1_keepalive_ms,40.997621
latency,2,68,http1_keepalive_ms,40.984941
latency,2,69,http1_keepalive_ms,40.993481
latency,2,70,http1_keepalive_ms,41.979067
latency,2,71,http1_keepalive_ms,40.983220
latency,2,72,http1_keepalive_ms,40.985570
latency,2,73,http1_keepalive_ms,40.988551
latency,2,74,http1_keepalive_ms,40.991210
latency,2,75,http1_keepalive_ms,40.995771
latency,2,76,http1_keepalive_ms,41.979517
latency,2,77,http1_keepalive_ms,41.983087
latency,2,78,http1_keepalive_ms,40.993400
latency,2,79,http1_keepalive_ms,40.984331
trial,2,80,http1_process_cpu_us,14344
trial,2,80,http1_median_ms,41.986847
trial,2,80,http1_p95_ms,42.978743
trial,2,80,http1_requests_per_second,23.945
trial,2,80,http1_mib_per_second,0.842
sample,3,1,http1_active_connection_rss_delta_kib,0
latency,3,0,http1_keepalive_ms,42.002997
latency,3,1,http1_keepalive_ms,40.978831
latency,3,2,http1_keepalive_ms,41.984237
latency,3,3,http1_keepalive_ms,41.987948
latency,3,4,http1_keepalive_ms,41.992627
latency,3,5,http1_keepalive_ms,40.984901
latency,3,6,http1_keepalive_ms,41.978237
latency,3,7,http1_keepalive_ms,41.992568
latency,3,8,http1_keepalive_ms,43.975019
latency,3,9,http1_keepalive_ms,42.015117
latency,3,10,http1_keepalive_ms,41.002080
latency,3,11,http1_keepalive_ms,41.011601
latency,3,12,http1_keepalive_ms,42.936923
latency,3,13,http1_keepalive_ms,40.969770
latency,3,14,http1_keepalive_ms,41.973187
latency,3,15,http1_keepalive_ms,41.989327
latency,3,16,http1_keepalive_ms,41.974477
latency,3,17,http1_keepalive_ms,42.001867
latency,3,18,http1_keepalive_ms,40.989901
latency,3,19,http1_keepalive_ms,41.987257
latency,3,20,http1_keepalive_ms,41.996127
latency,3,21,http1_keepalive_ms,41.981067
latency,3,22,http1_keepalive_ms,41.990497
latency,3,23,http1_keepalive_ms,41.045672
latency,3,24,http1_keepalive_ms,40.935610
latency,3,25,http1_keepalive_ms,43.009943
latency,3,26,http1_keepalive_ms,40.991981
latency,3,27,http1_keepalive_ms,41.938096
latency,3,28,http1_keepalive_ms,41.017212
latency,3,29,http1_keepalive_ms,40.966371
latency,3,30,http1_keepalive_ms,40.980230
latency,3,31,http1_keepalive_ms,40.984220
latency,3,32,http1_keepalive_ms,41.983427
latency,3,33,http1_keepalive_ms,40.988181
latency,3,34,http1_keepalive_ms,40.987901
latency,3,35,http1_keepalive_ms,42.966393
latency,3,36,http1_keepalive_ms,42.003357
latency,3,37,http1_keepalive_ms,41.982257
latency,3,38,http1_keepalive_ms,42.984084
latency,3,39,http1_keepalive_ms,42.006777
latency,3,40,http1_keepalive_ms,41.976877
latency,3,41,http1_keepalive_ms,41.987637
latency,3,42,http1_keepalive_ms,41.993537
latency,3,43,http1_keepalive_ms,42.971324
latency,3,44,http1_keepalive_ms,41.998907
latency,3,45,http1_keepalive_ms,41.993487
latency,3,46,http1_keepalive_ms,41.985347
latency,3,47,http1_keepalive_ms,41.991387
latency,3,48,http1_keepalive_ms,41.978247
latency,3,49,http1_keepalive_ms,42.002187
latency,3,50,http1_keepalive_ms,41.987988
latency,3,51,http1_keepalive_ms,40.998321
latency,3,52,http1_keepalive_ms,40.996811
latency,3,53,http1_keepalive_ms,40.985011
latency,3,54,http1_keepalive_ms,41.987907
latency,3,55,http1_keepalive_ms,41.988147
latency,3,56,http1_keepalive_ms,41.982427
latency,3,57,http1_keepalive_ms,41.989927
latency,3,58,http1_keepalive_ms,41.986228
latency,3,59,http1_keepalive_ms,41.989247
latency,3,60,http1_keepalive_ms,41.979906
latency,3,61,http1_keepalive_ms,41.991507
latency,3,62,http1_keepalive_ms,41.985957
latency,3,63,http1_keepalive_ms,41.982948
latency,3,64,http1_keepalive_ms,41.997987
latency,3,65,http1_keepalive_ms,41.983377
latency,3,66,http1_keepalive_ms,41.983837
latency,3,67,http1_keepalive_ms,41.989047
latency,3,68,http1_keepalive_ms,41.001231
latency,3,69,http1_keepalive_ms,40.981650
latency,3,70,http1_keepalive_ms,40.990661
latency,3,71,http1_keepalive_ms,41.983387
latency,3,72,http1_keepalive_ms,41.984827
latency,3,73,http1_keepalive_ms,40.989161
latency,3,74,http1_keepalive_ms,40.986921
latency,3,75,http1_keepalive_ms,40.991621
latency,3,76,http1_keepalive_ms,40.990011
latency,3,77,http1_keepalive_ms,40.990041
latency,3,78,http1_keepalive_ms,40.990350
latency,3,79,http1_keepalive_ms,40.976061
trial,3,80,http1_process_cpu_us,16275
trial,3,80,http1_median_ms,41.983377
trial,3,80,http1_p95_ms,42.966393
trial,3,80,http1_requests_per_second,23.959
trial,3,80,http1_mib_per_second,0.842
sample,4,1,http1_active_connection_rss_delta_kib,0
latency,4,0,http1_keepalive_ms,40.997171
latency,4,1,http1_keepalive_ms,40.991691
latency,4,2,http1_keepalive_ms,41.971917
latency,4,3,http1_keepalive_ms,41.985058
latency,4,4,http1_keepalive_ms,41.987827
latency,4,5,http1_keepalive_ms,41.982887
latency,4,6,http1_keepalive_ms,41.988708
latency,4,7,http1_keepalive_ms,41.984967
latency,4,8,http1_keepalive_ms,41.987877
latency,4,9,http1_keepalive_ms,41.979767
latency,4,10,http1_keepalive_ms,41.996717
latency,4,11,http1_keepalive_ms,41.977928
latency,4,12,http1_keepalive_ms,41.987947
latency,4,13,http1_keepalive_ms,41.988927
latency,4,14,http1_keepalive_ms,41.990178
latency,4,15,http1_keepalive_ms,41.989037
latency,4,16,http1_keepalive_ms,41.977687
latency,4,17,http1_keepalive_ms,41.985948
latency,4,18,http1_keepalive_ms,41.989077
latency,4,19,http1_keepalive_ms,41.988277
latency,4,20,http1_keepalive_ms,41.985137
latency,4,21,http1_keepalive_ms,41.989087
latency,4,22,http1_keepalive_ms,41.984487
latency,4,23,http1_keepalive_ms,41.987498
latency,4,24,http1_keepalive_ms,40.987051
latency,4,25,http1_keepalive_ms,41.987187
latency,4,26,http1_keepalive_ms,41.988228
latency,4,27,http1_keepalive_ms,43.435791
latency,4,28,http1_keepalive_ms,40.580254
latency,4,29,http1_keepalive_ms,40.948780
latency,4,30,http1_keepalive_ms,40.986820
latency,4,31,http1_keepalive_ms,41.986158
latency,4,32,http1_keepalive_ms,40.988881
latency,4,33,http1_keepalive_ms,40.996861
latency,4,34,http1_keepalive_ms,41.975127
latency,4,35,http1_keepalive_ms,40.989591
latency,4,36,http1_keepalive_ms,41.998328
latency,4,37,http1_keepalive_ms,40.979891
latency,4,38,http1_keepalive_ms,42.013227
latency,4,39,http1_keepalive_ms,44.933735
latency,4,40,http1_keepalive_ms,40.994371
latency,4,41,http1_keepalive_ms,41.983717
latency,4,42,http1_keepalive_ms,42.000728
latency,4,43,http1_keepalive_ms,40.991131
latency,4,44,http1_keepalive_ms,40.970081
latency,4,45,http1_keepalive_ms,40.998141
latency,4,46,http1_keepalive_ms,40.987291
latency,4,47,http1_keepalive_ms,40.995161
latency,4,48,http1_keepalive_ms,40.988771
latency,4,49,http1_keepalive_ms,40.990511
latency,4,50,http1_keepalive_ms,40.989481
latency,4,51,http1_keepalive_ms,40.986591
latency,4,52,http1_keepalive_ms,40.985321
latency,4,53,http1_keepalive_ms,40.989611
latency,4,54,http1_keepalive_ms,40.989961
latency,4,55,http1_keepalive_ms,40.995031
latency,4,56,http1_keepalive_ms,41.978867
latency,4,57,http1_keepalive_ms,40.993881
latency,4,58,http1_keepalive_ms,40.994020
latency,4,59,http1_keepalive_ms,40.981331
latency,4,60,http1_keepalive_ms,40.991891
latency,4,61,http1_keepalive_ms,41.979357
latency,4,62,http1_keepalive_ms,40.998231
latency,4,63,http1_keepalive_ms,41.982147
latency,4,64,http1_keepalive_ms,41.987807
latency,4,65,http1_keepalive_ms,40.989670
latency,4,66,http1_keepalive_ms,40.984800
latency,4,67,http1_keepalive_ms,40.995011
latency,4,68,http1_keepalive_ms,41.981377
latency,4,69,http1_keepalive_ms,40.994221
latency,4,70,http1_keepalive_ms,40.990161
latency,4,71,http1_keepalive_ms,41.000121
latency,4,72,http1_keepalive_ms,40.974581
latency,4,73,http1_keepalive_ms,40.989521
latency,4,74,http1_keepalive_ms,40.984521
latency,4,75,http1_keepalive_ms,40.990721
latency,4,76,http1_keepalive_ms,40.986741
latency,4,77,http1_keepalive_ms,40.988430
latency,4,78,http1_keepalive_ms,40.988451
latency,4,79,http1_keepalive_ms,40.992271
trial,4,80,http1_process_cpu_us,16858
trial,4,80,http1_median_ms,40.997171
trial,4,80,http1_p95_ms,41.998328
trial,4,80,http1_requests_per_second,24.089
trial,4,80,http1_mib_per_second,0.847
summary,0,400,http1_request_latency_ms_median,41.978247
summary,0,400,http1_request_latency_ms_p95,42.936923
meta,5,80,process_cpu_us,130558
meta,5,80,process_rss_delta_kib,3436
meta,0,480,origin_requests_seen,480
meta,0,480,credentialed_origin_requests_seen,480
latency,0,0,tunnel_http1_keepalive_ms,41.005271
latency,0,1,tunnel_http1_keepalive_ms,40.980271
latency,0,2,tunnel_http1_keepalive_ms,40.996261
latency,0,3,tunnel_http1_keepalive_ms,40.964701
latency,0,4,tunnel_http1_keepalive_ms,40.991841
latency,0,5,tunnel_http1_keepalive_ms,40.987601
latency,0,6,tunnel_http1_keepalive_ms,40.995651
latency,0,7,tunnel_http1_keepalive_ms,40.983801
latency,0,8,tunnel_http1_keepalive_ms,40.991851
latency,0,9,tunnel_http1_keepalive_ms,40.979431
latency,0,10,tunnel_http1_keepalive_ms,41.998797
latency,0,11,tunnel_http1_keepalive_ms,40.998321
latency,0,12,tunnel_http1_keepalive_ms,41.979187
latency,0,13,tunnel_http1_keepalive_ms,41.972487
latency,0,14,tunnel_http1_keepalive_ms,41.999337
latency,0,15,tunnel_http1_keepalive_ms,41.997408
latency,0,16,tunnel_http1_keepalive_ms,40.985271
latency,0,17,tunnel_http1_keepalive_ms,41.977887
latency,0,18,tunnel_http1_keepalive_ms,40.999251
latency,0,19,tunnel_http1_keepalive_ms,40.991661
latency,0,20,tunnel_http1_keepalive_ms,41.004561
latency,0,21,tunnel_http1_keepalive_ms,40.973811
latency,0,22,tunnel_http1_keepalive_ms,40.987031
latency,0,23,tunnel_http1_keepalive_ms,40.991191
latency,0,24,tunnel_http1_keepalive_ms,40.989221
latency,0,25,tunnel_http1_keepalive_ms,40.990401
