kind,trial,index,metric,value
sample,1,4,concurrent_idle_process_rss_delta_kib,0
sample,2,4,sequential_runtime_create_ms,0.229
sample,2,4,idle_process_rss_delta_kib,0
sample,2,4,idle_rss_delta_per_session_kib,0.000
sample,2,4,concurrent_runtime_create_wall_ms,0.223
sample,2,4,concurrent_idle_process_rss_delta_kib,0
sample,3,4,sequential_runtime_create_ms,0.235
sample,3,4,idle_process_rss_delta_kib,4
sample,3,4,idle_rss_delta_per_session_kib,1.000
sample,3,4,concurrent_runtime_create_wall_ms,0.224
sample,3,4,concurrent_idle_process_rss_delta_kib,0
sample,4,4,sequential_runtime_create_ms,0.210
sample,4,4,idle_process_rss_delta_kib,0
sample,4,4,idle_rss_delta_per_session_kib,0.000
sample,4,4,concurrent_runtime_create_wall_ms,0.225
sample,4,4,concurrent_idle_process_rss_delta_kib,0
sample,0,8,sequential_runtime_create_ms,0.538
sample,0,8,idle_process_rss_delta_kib,124
sample,0,8,idle_rss_delta_per_session_kib,15.500
sample,0,8,concurrent_runtime_create_wall_ms,0.455
sample,0,8,concurrent_idle_process_rss_delta_kib,16
sample,1,8,sequential_runtime_create_ms,0.429
sample,1,8,idle_process_rss_delta_kib,4
sample,1,8,idle_rss_delta_per_session_kib,0.500
sample,1,8,concurrent_runtime_create_wall_ms,0.447
sample,1,8,concurrent_idle_process_rss_delta_kib,0
sample,2,8,sequential_runtime_create_ms,0.407
sample,2,8,idle_process_rss_delta_kib,0
sample,2,8,idle_rss_delta_per_session_kib,0.000
sample,2,8,concurrent_runtime_create_wall_ms,0.446
sample,2,8,concurrent_idle_process_rss_delta_kib,0
sample,3,8,sequential_runtime_create_ms,0.410
sample,3,8,idle_process_rss_delta_kib,0
sample,3,8,idle_rss_delta_per_session_kib,0.000
sample,3,8,concurrent_runtime_create_wall_ms,0.500
sample,3,8,concurrent_idle_process_rss_delta_kib,0
sample,4,8,sequential_runtime_create_ms,0.353
sample,4,8,idle_process_rss_delta_kib,0
sample,4,8,idle_rss_delta_per_session_kib,0.000
sample,4,8,concurrent_runtime_create_wall_ms,0.373
sample,4,8,concurrent_idle_process_rss_delta_kib,0
sample,0,1,http1_active_connection_rss_delta_kib,460
latency,0,0,http1_keepalive_ms,0.137943
latency,0,1,http1_keepalive_ms,0.135772
latency,0,2,http1_keepalive_ms,0.142463
latency,0,3,http1_keepalive_ms,0.139562
latency,0,4,http1_keepalive_ms,0.137692
latency,0,5,http1_keepalive_ms,0.133812
latency,0,6,http1_keepalive_ms,0.140682
latency,0,7,http1_keepalive_ms,0.138693
latency,0,8,http1_keepalive_ms,0.135602
latency,0,9,http1_keepalive_ms,0.141362
latency,0,10,http1_keepalive_ms,0.135082
latency,0,11,http1_keepalive_ms,0.133432
latency,0,12,http1_keepalive_ms,0.131322
latency,0,13,http1_keepalive_ms,0.138363
latency,0,14,http1_keepalive_ms,0.134272
latency,0,15,http1_keepalive_ms,0.133672
latency,0,16,http1_keepalive_ms,0.142313
latency,0,17,http1_keepalive_ms,0.134732
latency,0,18,http1_keepalive_ms,0.129772
latency,0,19,http1_keepalive_ms,0.131013
latency,0,20,http1_keepalive_ms,0.139662
latency,0,21,http1_keepalive_ms,0.133252
latency,0,22,http1_keepalive_ms,0.129743
latency,0,23,http1_keepalive_ms,0.139332
latency,0,24,http1_keepalive_ms,0.134222
latency,0,25,http1_keepalive_ms,0.130452
latency,0,26,http1_keepalive_ms,0.132032
latency,0,27,http1_keepalive_ms,0.139762
latency,0,28,http1_keepalive_ms,0.133072
latency,0,29,http1_keepalive_ms,0.129652
latency,0,30,http1_keepalive_ms,0.138132
latency,0,31,http1_keepalive_ms,0.129482
latency,0,32,http1_keepalive_ms,0.106251
latency,0,33,http1_keepalive_ms,0.105261
latency,0,34,http1_keepalive_ms,0.106952
latency,0,35,http1_keepalive_ms,0.113202
latency,0,36,http1_keepalive_ms,0.107492
latency,0,37,http1_keepalive_ms,0.104982
latency,0,38,http1_keepalive_ms,0.106762
latency,0,39,http1_keepalive_ms,0.119382
latency,0,40,http1_keepalive_ms,0.106982
latency,0,41,http1_keepalive_ms,0.107052
latency,0,42,http1_keepalive_ms,0.105702
latency,0,43,http1_keepalive_ms,0.110021
latency,0,44,http1_keepalive_ms,0.108861
latency,0,45,http1_keepalive_ms,0.106822
latency,0,46,http1_keepalive_ms,0.105572
latency,0,47,http1_keepalive_ms,0.105222
latency,0,48,http1_keepalive_ms,0.116252
latency,0,49,http1_keepalive_ms,0.107032
latency,0,50,http1_keepalive_ms,0.105041
latency,0,51,http1_keepalive_ms,0.105261
latency,0,52,http1_keepalive_ms,0.111452
latency,0,53,http1_keepalive_ms,0.109452
latency,0,54,http1_keepalive_ms,0.105322
latency,0,55,http1_keepalive_ms,0.104762
latency,0,56,http1_keepalive_ms,0.113812
latency,0,57,http1_keepalive_ms,0.110412
latency,0,58,http1_keepalive_ms,0.105432
latency,0,59,http1_keepalive_ms,0.106472
latency,0,60,http1_keepalive_ms,0.107772
latency,0,61,http1_keepalive_ms,0.112561
latency,0,62,http1_keepalive_ms,0.111261
latency,0,63,http1_keepalive_ms,0.105571
latency,0,64,http1_keepalive_ms,0.106882
latency,0,65,http1_keepalive_ms,0.115232
latency,0,66,http1_keepalive_ms,0.107572
latency,0,67,http1_keepalive_ms,0.106402
latency,0,68,http1_keepalive_ms,0.106032
latency,0,69,http1_keepalive_ms,0.109441
latency,0,70,http1_keepalive_ms,0.108971
latency,0,71,http1_keepalive_ms,0.106882
latency,0,72,http1_keepalive_ms,0.105242
latency,0,73,http1_keepalive_ms,0.104992
latency,0,74,http1_keepalive_ms,0.115292
latency,0,75,http1_keepalive_ms,0.108612
latency,0,76,http1_keepalive_ms,0.105322
latency,0,77,http1_keepalive_ms,0.105152
latency,0,78,http1_keepalive_ms,0.112712
latency,0,79,http1_keepalive_ms,0.108771
trial,0,80,http1_process_cpu_us,10154
trial,0,80,http1_median_ms,0.111452
trial,0,80,http1_p95_ms,0.139762
trial,0,80,http1_requests_per_second,7878.578
trial,0,80,http1_mib_per_second,276.981
sample,1,1,http1_active_connection_rss_delta_kib,0
latency,1,0,http1_keepalive_ms,0.103072
latency,1,1,http1_keepalive_ms,0.119732
latency,1,2,http1_keepalive_ms,0.105722
latency,1,3,http1_keepalive_ms,0.105972
latency,1,4,http1_keepalive_ms,0.106622
latency,1,5,http1_keepalive_ms,0.112692
latency,1,6,http1_keepalive_ms,0.106491
latency,1,7,http1_keepalive_ms,0.104941
latency,1,8,http1_keepalive_ms,0.106762
latency,1,9,http1_keepalive_ms,0.111532
latency,1,10,http1_keepalive_ms,0.109822
latency,1,11,http1_keepalive_ms,0.109202
latency,1,12,http1_keepalive_ms,0.106572
latency,1,13,http1_keepalive_ms,0.109532
latency,1,14,http1_keepalive_ms,0.108552
latency,1,15,http1_keepalive_ms,0.104771
latency,1,16,http1_keepalive_ms,0.106241
latency,1,17,http1_keepalive_ms,0.104842
latency,1,18,http1_keepalive_ms,0.115652
latency,1,19,http1_keepalive_ms,0.108532
latency,1,20,http1_keepalive_ms,0.106172
latency,1,21,http1_keepalive_ms,0.104202
latency,1,22,http1_keepalive_ms,0.111252
latency,1,23,http1_keepalive_ms,0.108751
latency,1,24,http1_keepalive_ms,0.105491
latency,1,25,http1_keepalive_ms,0.105202
latency,1,26,http1_keepalive_ms,0.104952
latency,1,27,http1_keepalive_ms,0.116282
latency,1,28,http1_keepalive_ms,0.106862
latency,1,29,http1_keepalive_ms,0.104652
latency,1,30,http1_keepalive_ms,0.105052
latency,1,31,http1_keepalive_ms,0.113682
latency,1,32,http1_keepalive_ms,0.106391
latency,1,33,http1_keepalive_ms,0.105231
latency,1,34,http1_keepalive_ms,0.106152
latency,1,35,http1_keepalive_ms,0.105142
latency,1,36,http1_keepalive_ms,0.115882
latency,1,37,http1_keepalive_ms,0.106052
latency,1,38,http1_keepalive_ms,0.107092
latency,1,39,http1_keepalive_ms,0.109311
latency,1,40,http1_keepalive_ms,0.111461
latency,1,41,http1_keepalive_ms,0.105151
latency,1,42,http1_keepalive_ms,0.106902
latency,1,43,http1_keepalive_ms,0.105162
latency,1,44,http1_keepalive_ms,0.109702
latency,1,45,http1_keepalive_ms,0.109992
latency,1,46,http1_keepalive_ms,0.107522
latency,1,47,http1_keepalive_ms,0.105192
latency,1,48,http1_keepalive_ms,0.111142
latency,1,49,http1_keepalive_ms,0.108952
latency,1,50,http1_keepalive_ms,0.106191
latency,1,51,http1_keepalive_ms,0.104542
latency,1,52,http1_keepalive_ms,0.104662
latency,1,53,http1_keepalive_ms,0.114322
latency,1,54,http1_keepalive_ms,0.108792
latency,1,55,http1_keepalive_ms,0.105192
latency,1,56,http1_keepalive_ms,0.105071
latency,1,57,http1_keepalive_ms,0.114801
latency,1,58,http1_keepalive_ms,0.107521
latency,1,59,http1_keepalive_ms,0.105002
latency,1,60,http1_keepalive_ms,0.105902
latency,1,61,http1_keepalive_ms,0.105912
latency,1,62,http1_keepalive_ms,0.113982
latency,1,63,http1_keepalive_ms,0.106962
latency,1,64,http1_keepalive_ms,0.106532
latency,1,65,http1_keepalive_ms,0.106092
latency,1,66,http1_keepalive_ms,0.109742
latency,1,67,http1_keepalive_ms,0.106511
latency,1,68,http1_keepalive_ms,0.107181
latency,1,69,http1_keepalive_ms,0.104872
latency,1,70,http1_keepalive_ms,0.105552
latency,1,71,http1_keepalive_ms,0.115382
latency,1,72,http1_keepalive_ms,0.108262
latency,1,73,http1_keepalive_ms,0.106962
latency,1,74,http1_keepalive_ms,0.112692
latency,1,75,http1_keepalive_ms,0.109002
latency,1,76,http1_keepalive_ms,0.105211
latency,1,77,http1_keepalive_ms,0.105332
latency,1,78,http1_keepalive_ms,0.105062
latency,1,79,http1_keepalive_ms,0.109922
trial,1,80,http1_process_cpu_us,9210
trial,1,80,http1_median_ms,0.106572
trial,1,80,http1_p95_ms,0.115382
trial,1,80,http1_requests_per_second,8686.530
trial,1,80,http1_mib_per_second,305.386
sample,2,1,http1_active_connection_rss_delta_kib,0
latency,2,0,http1_keepalive_ms,0.104661
latency,2,1,http1_keepalive_ms,0.117942
latency,2,2,http1_keepalive_ms,0.108972
latency,2,3,http1_keepalive_ms,0.106322
latency,2,4,http1_keepalive_ms,0.109882
latency,2,5,http1_keepalive_ms,0.106512
latency,2,6,http1_keepalive_ms,0.116322
latency,2,7,http1_keepalive_ms,0.109572
latency,2,8,http1_keepalive_ms,0.108742
latency,2,9,http1_keepalive_ms,0.111402
latency,2,10,http1_keepalive_ms,0.110352
latency,2,11,http1_keepalive_ms,0.106362
latency,2,12,http1_keepalive_ms,0.108721
latency,2,13,http1_keepalive_ms,0.106131
latency,2,14,http1_keepalive_ms,0.106452
latency,2,15,http1_keepalive_ms,0.115872
latency,2,16,http1_keepalive_ms,0.109882
latency,2,17,http1_keepalive_ms,0.105942
latency,2,18,http1_keepalive_ms,0.114882
latency,2,19,http1_keepalive_ms,0.110012
latency,2,20,http1_keepalive_ms,0.107902
latency,2,21,http1_keepalive_ms,0.105782
latency,2,22,http1_keepalive_ms,0.106421
latency,2,23,http1_keepalive_ms,0.108781
latency,2,24,http1_keepalive_ms,0.113012
latency,2,25,http1_keepalive_ms,0.109192
latency,2,26,http1_keepalive_ms,0.111972
latency,2,27,http1_keepalive_ms,0.112442
latency,2,28,http1_keepalive_ms,0.106292
latency,2,29,http1_keepalive_ms,0.105522
latency,2,30,http1_keepalive_ms,0.105412
latency,2,31,http1_keepalive_ms,0.107272
latency,2,32,http1_keepalive_ms,0.114541
latency,2,33,http1_keepalive_ms,0.108491
latency,2,34,http1_keepalive_ms,0.108672
latency,2,35,http1_keepalive_ms,0.114462
latency,2,36,http1_keepalive_ms,0.109282
latency,2,37,http1_keepalive_ms,0.105692
latency,2,38,http1_keepalive_ms,0.108822
latency,2,39,http1_keepalive_ms,0.109682
latency,2,40,http1_keepalive_ms,0.107242
latency,2,41,http1_keepalive_ms,0.115222
latency,2,42,http1_keepalive_ms,0.108852
latency,2,43,http1_keepalive_ms,0.105492
latency,2,44,http1_keepalive_ms,0.113192
latency,2,45,http1_keepalive_ms,0.106401
latency,2,46,http1_keepalive_ms,0.115302
latency,2,47,http1_keepalive_ms,0.105642
latency,2,48,http1_keepalive_ms,0.105902
latency,2,49,http1_keepalive_ms,0.109272
latency,2,50,http1_keepalive_ms,0.113602
latency,2,51,http1_keepalive_ms,0.105592
latency,2,52,http1_keepalive_ms,0.111962
latency,2,53,http1_keepalive_ms,0.109532
latency,2,54,http1_keepalive_ms,0.106361
latency,2,55,http1_keepalive_ms,0.108461
latency,2,56,http1_keepalive_ms,0.105702
latency,2,57,http1_keepalive_ms,0.107272
latency,2,58,http1_keepalive_ms,0.115412
latency,2,59,http1_keepalive_ms,0.109552
latency,2,60,http1_keepalive_ms,0.111462
latency,2,61,http1_keepalive_ms,0.113942
latency,2,62,http1_keepalive_ms,0.109162
latency,2,63,http1_keepalive_ms,0.105822
latency,2,64,http1_keepalive_ms,0.107832
latency,2,65,http1_keepalive_ms,0.105821
latency,2,66,http1_keepalive_ms,0.106681
latency,2,67,http1_keepalive_ms,0.119662
latency,2,68,http1_keepalive_ms,0.112142
latency,2,69,http1_keepalive_ms,0.111012
latency,2,70,http1_keepalive_ms,0.110262
latency,2,71,http1_keepalive_ms,0.105952
latency,2,72,http1_keepalive_ms,0.108182
latency,2,73,http1_keepalive_ms,0.105742
latency,2,74,http1_keepalive_ms,0.106642
latency,2,75,http1_keepalive_ms,0.110172
latency,2,76,http1_keepalive_ms,0.112522
latency,2,77,http1_keepalive_ms,0.106451
latency,2,78,http1_keepalive_ms,0.112941
latency,2,79,http1_keepalive_ms,0.109601
trial,2,80,http1_process_cpu_us,9325
trial,2,80,http1_median_ms,0.108822
trial,2,80,http1_p95_ms,0.115412
trial,2,80,http1_requests_per_second,8578.856
trial,2,80,http1_mib_per_second,301.600
sample,3,1,http1_active_connection_rss_delta_kib,0
latency,3,0,http1_keepalive_ms,0.104391
latency,3,1,http1_keepalive_ms,0.109361
latency,3,2,http1_keepalive_ms,0.116201
latency,3,3,http1_keepalive_ms,0.109721
latency,3,4,http1_keepalive_ms,0.107922
latency,3,5,http1_keepalive_ms,0.117112
latency,3,6,http1_keepalive_ms,0.108112
latency,3,7,http1_keepalive_ms,0.106432
latency,3,8,http1_keepalive_ms,0.107862
latency,3,9,http1_keepalive_ms,0.106452
latency,3,10,http1_keepalive_ms,0.106322
latency,3,11,http1_keepalive_ms,0.115792
latency,3,12,http1_keepalive_ms,0.108992
latency,3,13,http1_keepalive_ms,0.111602
latency,3,14,http1_keepalive_ms,0.109052
latency,3,15,http1_keepalive_ms,0.105911
latency,3,16,http1_keepalive_ms,0.107312
latency,3,17,http1_keepalive_ms,0.105902
latency,3,18,http1_keepalive_ms,0.107332
latency,3,19,http1_keepalive_ms,0.109542
latency,3,20,http1_keepalive_ms,0.118402
latency,3,21,http1_keepalive_ms,0.106042
latency,3,22,http1_keepalive_ms,0.115152
latency,3,23,http1_keepalive_ms,0.109412
latency,3,24,http1_keepalive_ms,0.106471
latency,3,25,http1_keepalive_ms,0.105771
latency,3,26,http1_keepalive_ms,0.106452
latency,3,27,http1_keepalive_ms,0.107312
latency,3,28,http1_keepalive_ms,0.112382
latency,3,29,http1_keepalive_ms,0.111652
latency,3,30,http1_keepalive_ms,0.112622
latency,3,31,http1_keepalive_ms,0.112652
latency,3,32,http1_keepalive_ms,0.106312
latency,3,33,http1_keepalive_ms,0.105782
latency,3,34,http1_keepalive_ms,0.108231
latency,3,35,http1_keepalive_ms,0.105521
latency,3,36,http1_keepalive_ms,0.105402
latency,3,37,http1_keepalive_ms,0.115742
latency,3,38,http1_keepalive_ms,0.109772
latency,3,39,http1_keepalive_ms,0.116512
latency,3,40,http1_keepalive_ms,0.110152
latency,3,41,http1_keepalive_ms,0.106042
latency,3,42,http1_keepalive_ms,0.107752
latency,3,43,http1_keepalive_ms,0.106222
latency,3,44,http1_keepalive_ms,0.105761
latency,3,45,http1_keepalive_ms,0.105591
latency,3,46,http1_keepalive_ms,0.125583
latency,3,47,http1_keepalive_ms,0.106781
latency,3,48,http1_keepalive_ms,0.115041
latency,3,49,http1_keepalive_ms,0.108841
latency,3,50,http1_keepalive_ms,0.106542
latency,3,51,http1_keepalive_ms,0.105602
latency,3,52,http1_keepalive_ms,0.105552
latency,3,53,http1_keepalive_ms,0.107692
latency,3,54,http1_keepalive_ms,0.112872
latency,3,55,http1_keepalive_ms,0.108921
latency,3,56,http1_keepalive_ms,0.125792
latency,3,57,http1_keepalive_ms,0.121102
latency,3,58,http1_keepalive_ms,0.107222
latency,3,59,http1_keepalive_ms,0.106561
latency,3,60,http1_keepalive_ms,0.116282
latency,3,61,http1_keepalive_ms,0.109572
latency,3,62,http1_keepalive_ms,0.106642
latency,3,63,http1_keepalive_ms,0.117512
latency,3,64,http1_keepalive_ms,0.112572
latency,3,65,http1_keepalive_ms,0.109792
latency,3,66,http1_keepalive_ms,0.106802
latency,3,67,http1_keepalive_ms,0.109032
latency,3,68,http1_keepalive_ms,0.107622
latency,3,69,http1_keepalive_ms,0.106422
latency,3,70,http1_keepalive_ms,0.106211
latency,3,71,http1_keepalive_ms,0.112591
latency,3,72,http1_keepalive_ms,0.112391
latency,3,73,http1_keepalive_ms,0.113611
latency,3,74,http1_keepalive_ms,0.108761
latency,3,75,http1_keepalive_ms,0.107572
latency,3,76,http1_keepalive_ms,0.106132
latency,3,77,http1_keepalive_ms,0.105852
latency,3,78,http1_keepalive_ms,0.106232
latency,3,79,http1_keepalive_ms,0.107311
trial,3,80,http1_process_cpu_us,9343
trial,3,80,http1_median_ms,0.107862
trial,3,80,http1_p95_ms,0.117512
trial,3,80,http1_requests_per_second,8562.805
trial,3,80,http1_mib_per_second,301.036
sample,4,1,http1_active_connection_rss_delta_kib,0
latency,4,0,http1_keepalive_ms,0.111002
latency,4,1,http1_keepalive_ms,0.109742
latency,4,2,http1_keepalive_ms,0.106742
latency,4,3,http1_keepalive_ms,0.105962
latency,4,4,http1_keepalive_ms,0.107892
latency,4,5,http1_keepalive_ms,0.105831
latency,4,6,http1_keepalive_ms,0.106282
latency,4,7,http1_keepalive_ms,0.116852
latency,4,8,http1_keepalive_ms,0.116112
latency,4,9,http1_keepalive_ms,0.110042
latency,4,10,http1_keepalive_ms,0.106392
latency,4,11,http1_keepalive_ms,0.105782
latency,4,12,http1_keepalive_ms,0.107412
latency,4,13,http1_keepalive_ms,0.106252
latency,4,14,http1_keepalive_ms,0.105881
latency,4,15,http1_keepalive_ms,0.105301
latency,4,16,http1_keepalive_ms,0.119662
latency,4,17,http1_keepalive_ms,0.114792
latency,4,18,http1_keepalive_ms,0.109612
latency,4,19,http1_keepalive_ms,0.107422
latency,4,20,http1_keepalive_ms,0.106932
latency,4,21,http1_keepalive_ms,0.105722
latency,4,22,http1_keepalive_ms,0.106402
latency,4,23,http1_keepalive_ms,0.108502
latency,4,24,http1_keepalive_ms,0.114542
latency,4,25,http1_keepalive_ms,0.109882
latency,4,26,http1_keepalive_ms,0.111132
latency,4,27,http1_keepalive_ms,0.110202
latency,4,28,http1_keepalive_ms,0.107371
latency,4,29,http1_keepalive_ms,0.107911
latency,4,30,http1_keepalive_ms,0.107352
latency,4,31,http1_keepalive_ms,0.108632
latency,4,32,http1_keepalive_ms,0.107292
latency,4,33,http1_keepalive_ms,0.115832
latency,4,34,http1_keepalive_ms,0.120662
latency,4,35,http1_keepalive_ms,0.110282
latency,4,36,http1_keepalive_ms,0.108322
latency,4,37,http1_keepalive_ms,0.106602
latency,4,38,http1_keepalive_ms,0.108562
latency,4,39,http1_keepalive_ms,0.110212
latency,4,40,http1_keepalive_ms,0.106781
latency,4,41,http1_keepalive_ms,0.110961
latency,4,42,http1_keepalive_ms,0.114401
latency,4,43,http1_keepalive_ms,0.110491
latency,4,44,http1_keepalive_ms,0.107901
latency,4,45,http1_keepalive_ms,0.106522
latency,4,46,http1_keepalive_ms,0.115982
latency,4,47,http1_keepalive_ms,0.106912
latency,4,48,http1_keepalive_ms,0.106782
latency,4,49,http1_keepalive_ms,0.108162
latency,4,50,http1_keepalive_ms,0.116722
latency,4,51,http1_keepalive_ms,0.114922
latency,4,52,http1_keepalive_ms,0.109432
latency,4,53,http1_keepalive_ms,0.108242
latency,4,54,http1_keepalive_ms,0.106741
latency,4,55,http1_keepalive_ms,0.107031
latency,4,56,http1_keepalive_ms,0.106392
latency,4,57,http1_keepalive_ms,0.107772
latency,4,58,http1_keepalive_ms,0.106952
latency,4,59,http1_keepalive_ms,0.117932
latency,4,60,http1_keepalive_ms,0.119452
latency,4,61,http1_keepalive_ms,0.108872
latency,4,62,http1_keepalive_ms,0.106782
latency,4,63,http1_keepalive_ms,0.106642
latency,4,64,http1_keepalive_ms,0.108052
latency,4,65,http1_keepalive_ms,0.106261
latency,4,66,http1_keepalive_ms,0.107032
latency,4,67,http1_keepalive_ms,0.116522
latency,4,68,http1_keepalive_ms,0.120232
latency,4,69,http1_keepalive_ms,0.109972
latency,4,70,http1_keepalive_ms,0.107292
latency,4,71,http1_keepalive_ms,0.106562
latency,4,72,http1_keepalive_ms,0.108402
latency,4,73,http1_keepalive_ms,0.106602
latency,4,74,http1_keepalive_ms,0.106522
latency,4,75,http1_keepalive_ms,0.107912
latency,4,76,http1_keepalive_ms,0.116102
latency,4,77,http1_keepalive_ms,0.119522
latency,4,78,http1_keepalive_ms,0.108182
latency,4,79,http1_keepalive_ms,0.107701
trial,4,80,http1_process_cpu_us,9361
trial,4,80,http1_median_ms,0.107912
trial,4,80,http1_p95_ms,0.119452
trial,4,80,http1_requests_per_second,8546.329
trial,4,80,http1_mib_per_second,300.457
summary,0,400,http1_request_latency_ms_median,0.108242
summary,0,400,http1_request_latency_ms_p95,0.133672
meta,5,80,process_cpu_us,87870
meta,5,80,process_rss_delta_kib,996
meta,0,480,origin_requests_seen,480
meta,0,480,credentialed_origin_requests_seen,480
latency,0,0,tunnel_http1_keepalive_ms,40.993071
latency,0,1,tunnel_http1_keepalive_ms,41.003921
latency,0,2,tunnel_http1_keepalive_ms,41.966677
latency,0,3,tunnel_http1_keepalive_ms,41.987998
latency,0,4,tunnel_http1_keepalive_ms,41.989937
latency,0,5,tunnel_http1_keepalive_ms,41.988847
latency,0,6,tunnel_http1_keepalive_ms,40.988091
latency,0,7,tunnel_http1_keepalive_ms,40.987992
latency,0,8,tunnel_http1_keepalive_ms,40.996051
latency,0,9,tunnel_http1_keepalive_ms,40.987822
latency,0,10,tunnel_http1_keepalive_ms,40.982321
latency,0,11,tunnel_http1_keepalive_ms,40.993151
latency,0,12,tunnel_http1_keepalive_ms,41.994108
latency,0,13,tunnel_http1_keepalive_ms,40.982481
latency,0,14,tunnel_http1_keepalive_ms,40.985241
latency,0,15,tunnel_http1_keepalive_ms,40.987142
latency,0,16,tunnel_http1_keepalive_ms,40.991751
latency,0,17,tunnel_http1_keepalive_ms,40.986481
latency,0,18,tunnel_http1_keepalive_ms,40.982992
latency,0,19,tunnel_http1_keepalive_ms,40.984431
latency,0,20,tunnel_http1_keepalive_ms,42.026858
latency,0,21,tunnel_http1_keepalive_ms,41.976848
latency,0,22,tunnel_http1_keepalive_ms,41.958957
latency,0,23,tunnel_http1_keepalive_ms,41.971318
latency,0,24,tunnel_http1_keepalive_ms,41.999868
latency,0,25,tunnel_http1_keepalive_ms,41.979127
